ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,app,aexp,rexp,oexp,rrexp,asexp,rsexp,asawr,rsawr,isbuggy,code_churn
0,2,1,1,0.0,1,2.0,6748.0,5.0,1.0,0,5.0,28682675.0,1.0,885.0,294.0,1163.0,230.0,380.0,109.0,0.0567217507815989,0.016376358493375,0.0,0
0,1,1,1,0.0,1,2.0,161348.0,3.0,1.0,0,1.0,8958243.0,1.0,3051.0,75.0,3126.0,59.0,2669.0,73.0,0.1188462565654767,0.0032938662868334,0.0,3
18,9,7,1,0.7436440523886223,1,3.0,630476.0,17.0,9.0,0,22.0,175797.0,3.0,67.0,2117.0,2160.0,2111.0,59.0,1356.0,0.0077289707587272,0.174803555326549,0.0,35
1,3,1,1,0.721354670288765,1,2.0,109295.0,12.0,7.0,0,8.0,3465779.0,2.0,220.0,1162.0,1189.0,1145.0,109.0,812.0,0.0121493262646344,0.089794565937707,1.0,22
54,4,1,1,0.7229316797309686,1,2.0,21738.0,8.0,3.0,0,19.0,160838.0,2.0,11.0,378.0,379.0,357.0,11.0,354.0,0.0006157951454816,0.0182172730538307,0.0,97
5,2,2,2,0.9927744539878084,1,5.0,2781099.0,20.0,8.0,0,18.0,171.0,1.0,318.0,465.0,563.0,405.0,315.0,459.0,0.0234299696003559,0.0341069177726699,0.0,20
1,1,1,1,0.0,1,2.0,1621258.0,4.0,2.0,0,28.0,37.0,1.0,413.0,3650.0,3890.0,2784.0,374.0,2843.0,0.0203693644758283,0.1544812601846822,0.0,2
1,1,1,1,0.0,1,2.0,278321.0,10.0,5.0,0,5.0,499.0,1.0,162.0,19.0,177.0,19.0,130.0,17.0,0.0170639572749772,0.0023446658851113,0.0,3
6,1,1,1,0.0,1,2.0,138077.0,4.0,1.0,0,36.0,44.0,1.0,848.0,3228.0,3965.0,1998.0,736.0,2509.0,0.0321300898073066,0.1094254076205423,0.0,12
6,2,2,2,0.9996734260048916,1,3.0,6304552.0,10.0,4.0,0,20.0,499711.0,2.0,1580.0,1730.0,1730.0,1711.0,1512.0,1661.0,0.1271856086079354,0.1397108271687962,0.0,141
106,7,3,1,0.9284631566364084,1,3.0,42898.0,7.0,3.0,0,43.0,192220.14285714287,1.0,2504.0,1205.0,2835.0,1151.0,1775.0,639.0,0.1260021284143313,0.0454061724015608,0.0,193
3,10,1,1,0.9319385933803204,1,3.0,150984.0,17.0,8.0,0,5.0,276879.1,2.0,5.0,355.0,357.0,355.0,5.0,308.0,0.0011682242990654,0.0601635514018691,1.0,91
26,2,1,1,0.1831220683013727,1,2.0,297382.0,12.0,3.0,0,25.0,93108.5,3.0,1150.0,1746.0,1746.0,1336.0,1042.0,1559.0,0.0758655804480651,0.1134710503345941,0.0,72
0,2,1,1,1.0,1,2.0,9174.0,8.0,5.0,0,5.0,23647.0,2.0,992.0,2433.0,3321.0,1763.0,896.0,1870.0,0.0502943650126156,0.104906083543594,0.0,4
0,1,1,1,0.0,1,2.0,450.0,4.0,1.0,0,0.0,0.0,2.0,167.0,656.0,656.0,491.0,16.0,84.0,0.0028504359490274,0.0142521797451374,0.0,44
87,2,1,1,0.3712323266408756,1,3.0,121787.0,13.0,3.0,0,1.0,2387883.0,2.0,266.0,378.0,378.0,377.0,128.0,170.0,0.0534161490683229,0.070807453416149,0.0,126
0,2,2,1,1.0,1,6.0,599919.0,32.0,16.0,0,2.0,1130949.0,2.0,18.0,344.0,354.0,340.0,2.0,9.0,0.125,0.4166666666666667,0.0,2
19,3,3,2,0.7137800977215387,1,2.0,106728.0,8.0,3.0,0,11.0,1482238.0,2.0,153.0,522.0,522.0,521.0,152.0,511.0,0.0174339106654512,0.0583409298085688,0.0,25
43,7,1,7,0.7796667364484323,1,5.0,2254.0,11.0,3.0,0,4.0,4045.0,1.0,1615.0,422.0,1838.0,399.0,111.0,69.0,0.9411764705882352,0.5882352941176471,0.0,92
3,3,1,1,0.8649735207179273,1,6.0,124437.0,20.0,7.0,0,1.0,1213295.0,1.0,10.0,441.0,450.0,439.0,1.0,9.0,0.0034843205574912,0.0174216027874564,0.0,15
7,2,2,1,0.6051865766334206,1,2.0,763382.0,18.0,8.0,0,9.0,3395856.0,4.0,493.0,2753.0,2753.0,2752.0,378.0,1870.0,0.0520747458092882,0.2570761198131355,0.0,27
16,6,1,1,0.9019689492248992,1,5.0,7173041.0,29.0,4.0,0,19.0,2115429.5,2.0,2034.0,3576.0,3576.0,3159.0,1314.0,2638.0,0.1070846905537459,0.2149022801302931,0.0,71
11,7,7,2,0.9487695103589048,1,3.0,523538.0,21.0,3.0,0,7.0,75290.42857142857,2.0,174.0,340.0,340.0,340.0,166.0,319.0,0.0252113526570048,0.0483091787439613,0.0,22
444,7,2,2,0.7578143748426588,1,2.0,693072.0,12.0,4.0,0,30.0,54941.0,5.0,309.0,1336.0,1336.0,1335.0,299.0,1307.0,0.0440399295361127,0.1920140927774515,0.0,486
3,2,2,1,0.9182958340544896,1,3.0,2179657.0,28.0,12.0,0,9.0,596815.0,1.0,17.0,537.0,554.0,386.0,14.0,349.0,0.0006872852233676,0.0160366552119129,0.0,6
1,1,1,1,0.0,1,4.0,169019.0,14.0,6.0,0,5.0,681344.0,1.0,39.0,885.0,888.0,884.0,36.0,557.0,0.0174117647058823,0.2625882352941176,0.0,5
7,3,2,1,0.9320201587042914,1,2.0,5341492.0,22.0,2.0,0,9.0,838324.3333333334,2.0,1344.0,1602.0,1602.0,1220.0,636.0,817.0,0.042154721725895,0.0541327509761101,0.0,16
1,1,1,1,0.0,1,2.0,76299.0,5.0,1.0,0,1.0,2768378.0,1.0,469.0,357.0,739.0,230.0,26.0,18.0,0.0256410256410256,0.0180436847103513,0.0,2
0,6,3,2,0.8300333898390644,1,3.0,188728.0,7.0,1.0,0,1.0,6329.0,1.0,576.0,396.0,761.0,365.0,555.0,384.0,0.0221020830020671,0.0153044999204961,0.0,112
0,1,1,1,0.0,1,6.0,955292.0,22.0,6.0,0,6.0,254.0,1.0,747.0,1076.0,1661.0,616.0,198.0,390.0,0.0272341590255918,0.0535103325578212,0.0,20
3,3,2,1,1.0,1,4.0,1202833.0,20.0,6.0,0,13.0,1968839.6666666667,2.0,160.0,2348.0,2348.0,1784.0,151.0,1811.0,0.0091560749352448,0.1091500512017348,0.0,9
8,2,2,1,0.8112781244591328,1,5.0,1748698.0,23.0,8.0,0,0.0,0.0,2.0,67.0,137.0,137.0,136.0,0.0,0.0,0.027027027027027,0.027027027027027,0.0,16
0,3,1,1,0.2859271001518242,1,3.0,53322.0,11.0,3.0,0,25.0,659502.6666666666,2.0,319.0,718.0,718.0,716.0,295.0,656.0,0.0519571704405827,0.1153238546603475,0.0,80
50,2,1,1,0.999939284770655,1,2.0,79154.0,13.0,5.0,0,0.0,0.0,1.0,27.0,4.0,28.0,4.0,8.0,4.0,0.0218978102189781,0.0121654501216545,0.0,109
1,1,1,1,0.0,1,2.0,165946.0,8.0,4.0,0,3.0,1052613.0,4.0,38.0,2120.0,2120.0,1985.0,1.0,67.0,0.0042194092827004,0.1434599156118143,1.0,19
0,1,1,1,0.0,1,2.0,430925.0,7.0,2.0,0,11.0,25085.0,2.0,331.0,788.0,788.0,787.0,266.0,659.0,0.0380179410508329,0.0939769329346433,0.0,13
45,6,2,2,0.8643123971971752,1,11.0,2318994.0,54.0,24.0,0,3.0,2331.5,4.0,16.0,1270.0,1274.0,1269.0,15.0,622.0,0.0027022462421888,0.1052187130552271,1.0,116
1,1,1,1,0.0,1,2.0,50415.0,7.0,3.0,0,44.0,43686.0,1.0,49.0,481.0,512.0,407.0,49.0,421.0,0.002389486260454,0.0201672640382317,0.0,2
409,190,34,3,0.980762729212267,1,7.0,418600.0,28.0,8.0,0,24.0,691465.4684210527,3.0,116.0,992.0,992.0,722.0,116.0,971.0,0.0061601642710472,0.0511767493287,0.0,774
8,1,1,1,0.0,1,3.0,177716.0,16.0,3.0,0,4.0,538807.0,2.0,3136.0,1323.0,3983.0,869.0,2431.0,719.0,0.1090974340570608,0.0322985824511035,0.0,16
5,6,2,1,0.7168050880087459,1,3.0,100805.0,9.0,2.0,0,3.0,213134.66666666663,2.0,119.0,214.0,214.0,214.0,109.0,195.0,0.0644028103044496,0.1147540983606557,0.0,107
22,8,1,1,0.9219857736497248,1,3.0,187865.0,14.0,3.0,0,4.0,289079.0,2.0,128.0,135.0,135.0,135.0,111.0,117.0,0.0442687747035573,0.0466403162055336,0.0,40
6,6,3,2,0.713042873620468,1,6.0,1344906.0,38.0,18.0,0,48.0,6320364.0,4.0,0.0,1485.0,1485.0,1076.0,0.0,1458.0,5.5897149245388485e-05,0.0815539407490218,0.0,28
0,2,2,2,0.7444131797881748,1,3.0,1206541.0,12.0,5.0,0,16.0,227.0,2.0,763.0,3374.0,4025.0,2154.0,741.0,3174.0,0.0289991011060304,0.124086450150467,0.0,52
0,1,1,1,0.0,1,5.0,89716.0,20.0,8.0,0,11.0,3457108.0,2.0,105.0,209.0,296.0,187.0,76.0,170.0,0.0070076447033127,0.0155624317437204,0.0,8
0,1,1,1,0.0,1,4.0,338356.0,19.0,2.0,0,5.0,6744870.0,2.0,467.0,1124.0,1124.0,1040.0,196.0,311.0,0.5863095238095238,0.9285714285714286,0.0,6
1,1,1,1,0.0,1,2.0,154020.0,10.0,2.0,0,6.0,2874283.0,2.0,710.0,820.0,820.0,793.0,228.0,232.0,0.9308943089430894,0.9471544715447154,0.0,3
14,1,1,1,0.0,1,2.0,294320.0,11.0,6.0,0,9.0,2414.0,2.0,12.0,1630.0,1638.0,1599.0,9.0,1352.0,0.001107051920735,0.1497841248754566,0.0,39
4,2,1,1,0.5435644431995964,1,2.0,994096.0,7.0,2.0,0,18.0,3585381.5,2.0,865.0,915.0,915.0,779.0,791.0,830.0,0.0744360902255639,0.0781015037593984,0.0,16
25,3,2,2,0.6206235997091034,1,5.0,24121.0,12.0,2.0,0,5.0,150344.0,2.0,20.0,118.0,118.0,118.0,14.0,103.0,0.0021717098595627,0.0150571883596351,0.0,67
0,1,1,1,0.0,1,2.0,284997.0,13.0,8.0,0,3.0,477367.0,4.0,16.0,2214.0,2227.0,2039.0,15.0,1234.0,0.0015678588926996,0.1210191082802547,0.0,1
3,3,3,2,0.5812670147492482,1,7.0,176414.0,25.0,10.0,0,2.0,148288.0,1.0,3.0,261.0,261.0,261.0,3.0,244.0,0.0005144694533762,0.0315112540192926,0.0,75
0,3,2,2,0.5885269236993765,1,8.0,23402579.0,56.0,15.0,0,20.0,15257673.666666666,2.0,5.0,443.0,443.0,334.0,5.0,431.0,0.0003177966101694,0.0228813559322033,0.0,43
16,1,1,1,0.0,1,2.0,400939.0,5.0,2.0,0,4.0,12974310.0,1.0,1179.0,178.0,1357.0,178.0,1039.0,141.0,0.1253918495297805,0.0171208102242585,0.0,17
1,1,1,1,0.0,1,2.0,71173.0,15.0,9.0,0,6.0,14615542.0,3.0,121.0,5122.0,5228.0,4173.0,113.0,3660.0,0.0077773229635693,0.2497612225405921,0.0,4
0,9,5,1,1.0,1,3.0,105784.0,15.0,10.0,0,50.0,8868684.111111112,1.0,3064.0,796.0,3584.0,536.0,2680.0,691.0,0.1187491695087921,0.030650662178323,0.0,9
7,1,1,1,0.0,1,1.0,16235.0,5.0,3.0,0,5.0,79251.0,1.0,9.0,127.0,130.0,127.0,9.0,115.0,0.0016455487905216,0.019088365970051,1.0,23
7,1,1,1,0.0,1,2.0,110673.0,12.0,2.0,0,21.0,1576861.0,2.0,1573.0,1605.0,1605.0,1370.0,1211.0,1222.0,0.0970764917901481,0.0979575490588706,1.0,13
1,1,1,1,0.0,1,2.0,1010876.0,7.0,2.0,0,29.0,3096470.0,1.0,567.0,768.0,1247.0,513.0,525.0,731.0,0.0238635332546955,0.0332093276472189,0.0,4
38,2,1,1,0.3966277727783788,1,3.0,452247.0,9.0,2.0,0,22.0,156504.0,1.0,109.0,279.0,312.0,269.0,103.0,263.0,0.005570433851098,0.0141403320835565,0.0,51
3,3,3,2,1.0,1,2.0,77968.0,6.0,3.0,0,6.0,17704677.0,2.0,75.0,3435.0,3508.0,2869.0,72.0,2424.0,0.0048216644649933,0.1601717305151915,0.0,6
0,1,1,1,0.0,1,2.0,2334490.0,6.0,1.0,0,7.0,29566256.0,1.0,236.0,489.0,725.0,284.0,219.0,411.0,0.0119989091900736,0.0224706844832288,0.0,3
168,2,1,1,0.9996143342945868,1,6.0,955980.0,27.0,10.0,0,15.0,2810702.0,1.0,232.0,3060.0,3245.0,1971.0,191.0,2373.0,0.0087435675577212,0.1081105696980736,0.0,346
4,2,1,1,0.8739810481273578,1,5.0,551474.0,15.0,2.0,0,2.0,1161883.5,1.0,599.0,2840.0,3310.0,1894.0,460.0,2183.0,0.0221421709894332,0.1048991354466858,0.0,17
18,3,1,1,0.6675282776794721,1,3.0,2197608.0,16.0,4.0,0,32.0,8186309.0,3.0,2965.0,4029.0,4029.0,2679.0,2291.0,2833.0,0.1071128142817085,0.1324422843256379,0.0,56
65,20,11,1,0.8786413582809478,1,1.0,12275.0,3.0,2.0,0,25.0,934741.2,1.0,143.0,60.0,201.0,60.0,124.0,55.0,0.0572868927589367,0.0256645279560036,1.0,114
0,1,1,1,0.0,1,1.0,689372.0,11.0,3.0,0,6.0,3016636.0,2.0,302.0,1470.0,1470.0,1378.0,231.0,1132.0,0.0221924622154199,0.1083795676296154,0.0,7
2,1,1,1,0.0,1,5.0,351212.0,35.0,19.0,0,28.0,1469570.0,3.0,115.0,1567.0,1567.0,1231.0,106.0,1433.0,0.0085388237171813,0.1144361982283935,0.0,6
2,1,1,1,0.0,1,2.0,23284.0,9.0,2.0,0,5.0,3130296.0,2.0,190.0,410.0,410.0,409.0,71.0,153.0,0.0282021151586369,0.0603211907559733,0.0,4
0,1,1,1,0.0,1,2.0,76031.0,9.0,2.0,0,15.0,2542269.0,2.0,82.0,1121.0,1121.0,892.0,65.0,1014.0,0.0053398058252427,0.0821197411003236,0.0,3
3,3,2,1,0.9463946303571862,1,2.0,2885970.0,24.0,8.0,0,0.0,0.0,2.0,135.0,528.0,528.0,528.0,117.0,282.0,0.0548582054858205,0.1315667131566713,0.0,4
72,5,4,1,0.9072926370516062,1,2.0,447677.0,6.0,1.0,0,1.0,68244.0,2.0,50.0,52.0,52.0,52.0,13.0,13.0,0.0171990171990172,0.0171990171990172,0.0,280
1,3,3,2,0.8620485698650454,1,2.0,67269.0,5.0,1.0,0,11.0,179776.66666666666,2.0,26.0,107.0,107.0,107.0,26.0,107.0,0.0130497825036249,0.0521991300144997,0.0,16
0,1,1,1,0.0,1,9.0,2770018.0,23.0,4.0,0,8.0,175329.0,2.0,364.0,736.0,736.0,704.0,340.0,605.0,0.0218954668036471,0.0389110055220238,0.0,1
1,3,1,1,0.9206198357143052,1,4.0,625165.0,27.0,10.0,0,23.0,91277.0,4.0,601.0,746.0,1055.0,475.0,509.0,569.0,0.0234741784037558,0.0262358464512565,0.0,12
37,5,4,1,0.6049753951188721,1,2.0,31770.0,10.0,5.0,0,17.0,245892.0,1.0,106.0,282.0,384.0,282.0,90.0,148.0,0.0129004819960306,0.0211227672242699,0.0,74
1,2,2,1,1.0,1,2.0,20754.0,7.0,2.0,0,10.0,132736.0,2.0,264.0,570.0,570.0,568.0,227.0,498.0,0.0653482373172828,0.1430209229005445,0.0,2
0,2,1,1,0.9182958340544896,1,4.0,82650.0,8.0,2.0,0,1.0,1836117.0,1.0,20.0,69.0,76.0,61.0,4.0,8.0,0.0076103500761035,0.0136986301369863,0.0,9
18,6,3,2,0.7981225752082303,1,3.0,79568.0,13.0,1.0,1,3.0,664.0,1.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0254777070063694,0.0254777070063694,0.0,140
3,2,1,2,0.5665095065529053,1,2.0,575.0,4.0,2.0,0,4.0,6874.0,1.0,1616.0,423.0,1839.0,400.0,71.0,40.0,0.96,0.5466666666666666,0.0,60
5,2,1,1,0.4689955935892812,1,2.0,351810.0,14.0,5.0,0,12.0,656.0,3.0,206.0,418.0,418.0,397.0,166.0,357.0,0.0137561779242174,0.029489291598023,0.0,10
0,3,1,1,0.5816718657178868,1,1.0,2217.0,2.0,2.0,0,2.0,1377685.0,1.0,110.0,46.0,135.0,46.0,102.0,45.0,0.0840816326530612,0.0375510204081632,1.0,10
4,1,1,1,0.0,1,3.0,52921.0,16.0,7.0,0,14.0,1128223.0,3.0,10.0,113.0,113.0,108.0,0.0,74.0,9.073586788857636e-05,0.0068051900916432,0.0,8
1,1,1,1,0.0,1,2.0,251286.0,8.0,5.0,0,14.0,221724.0,3.0,206.0,791.0,791.0,772.0,101.0,523.0,0.0115489130434782,0.0593297101449275,0.0,2
0,2,2,1,0.9182958340544896,1,2.0,70555.0,12.0,2.0,0,4.0,13438633.0,1.0,96.0,2302.0,2385.0,2052.0,92.0,1646.0,0.0049751243781094,0.0881078478574867,0.0,3
6,2,1,1,0.5665095065529053,1,3.0,640463.0,16.0,8.0,0,12.0,2251033.5,3.0,87.0,537.0,567.0,427.0,77.0,471.0,0.0039374053508329,0.0238263503281171,0.0,15
2,3,2,2,0.6199536009817165,1,5.0,5328411.0,24.0,10.0,0,17.0,3355513.0,1.0,0.0,1876.0,1876.0,1684.0,0.0,1800.0,6.972528238739367e-05,0.125575233579696,0.0,33
33,3,1,1,0.8092876196048046,1,6.0,1059165.0,17.0,3.0,0,7.0,2764.0,1.0,3697.0,2301.0,4276.0,2051.0,2888.0,1645.0,0.1545746388443017,0.0880684858212948,0.0,65
3,3,2,2,0.9520509635896944,1,20.0,21490401.0,89.0,38.0,0,21.0,19823881.33333333,3.0,3.0,2945.0,2945.0,1956.0,2.0,2838.0,0.0001573646663869,0.1489194292908099,0.0,232
0,107,35,4,0.0,1,5.0,605583.0,23.0,6.0,0,101.0,477146.5607476636,1.0,1639.0,2336.0,3955.0,2045.0,1120.0,1794.0,0.0493702105170439,0.0790539945388884,0.0,0
0,1,1,1,0.0,1,2.0,185431.0,10.0,2.0,0,0.0,0.0,2.0,170.0,249.0,249.0,249.0,80.0,114.0,0.0536779324055666,0.076209410205434,0.0,78
2,4,4,2,0.9978637260424628,1,3.0,257318.0,11.0,4.0,0,4.0,17866.0,2.0,89.0,168.0,168.0,168.0,88.0,155.0,0.0133573465405973,0.0234128770823953,0.0,26
3,3,1,1,0.7896900821428475,1,3.0,131367.0,11.0,5.0,0,32.0,891798.0,1.0,828.0,201.0,1009.0,201.0,659.0,165.0,0.0817641228939544,0.0205649157581764,1.0,12
1,1,1,1,0.0,1,2.0,58138.0,5.0,1.0,0,3.0,27943548.0,1.0,481.0,402.0,883.0,356.0,4.0,2.0,0.0208333333333333,0.0125,0.0,2
4,1,1,1,0.0,1,2.0,326030.0,10.0,2.0,0,1.0,1501119.0,2.0,159.0,181.0,181.0,181.0,1.0,1.0,0.027027027027027,0.027027027027027,0.0,7
0,1,1,1,0.0,1,2.0,43912.0,13.0,4.0,0,4.0,928.0,2.0,421.0,487.0,487.0,386.0,367.0,422.0,0.0211883924458774,0.0243551358820819,0.0,0
1,1,1,1,0.0,1,2.0,240331.0,8.0,2.0,0,12.0,2191421.0,2.0,108.0,442.0,442.0,406.0,86.0,383.0,0.0077079826348896,0.0340214405953752,0.0,1
0,1,1,1,0.0,1,2.0,106659.0,9.0,2.0,0,18.0,15354463.0,2.0,371.0,836.0,836.0,786.0,336.0,683.0,0.0209655344033843,0.0425531914893617,0.0,6
0,1,1,1,0.0,1,3.0,32627.0,10.0,4.0,0,5.0,39968.0,3.0,6.0,1135.0,1137.0,1134.0,5.0,608.0,0.001503006012024,0.1525551102204408,0.0,1
3,1,1,1,0.0,1,3.0,97246.0,12.0,1.0,0,4.0,2498011.0,1.0,831.0,1122.0,1759.0,645.0,724.0,991.0,0.0316829087095223,0.043350959227374,0.0,6
0,2,1,1,0.7642045065086203,1,2.0,29605.0,10.0,2.0,1,6.0,65308.0,1.0,221.0,221.0,221.0,209.0,219.0,219.0,0.0253514634708458,0.0253514634708458,0.0,9
1,2,1,1,0.9352691398683566,1,3.0,1186964.0,5.0,1.0,0,10.0,13124533.0,1.0,574.0,72.0,641.0,56.0,485.0,70.0,0.0217216411906677,0.0031733261821757,0.0,37
0,1,1,1,0.0,1,4.0,663387.0,30.0,10.0,0,7.0,1247381.0,1.0,3056.0,1091.0,3751.0,631.0,874.0,397.0,0.1191773358757831,0.0542086624897848,0.0,34
37,6,1,1,0.663253444285556,1,12.0,3299346.0,47.0,22.0,0,25.0,11928928.333333334,4.0,145.0,2146.0,2146.0,1597.0,97.0,1602.0,0.0062005694400506,0.1014236001265422,0.0,250
3,1,1,1,0.0,1,2.0,600837.0,9.0,2.0,0,3.0,163238.0,1.0,3771.0,2376.0,4388.0,2033.0,2960.0,1717.0,0.1550830147174357,0.0899806211700623,0.0,8
2,1,1,1,0.0,1,2.0,1831168.0,9.0,2.0,0,30.0,749223.0,1.0,3647.0,2262.0,4207.0,2052.0,2840.0,1608.0,0.154460936225738,0.0874789322024683,0.0,4
1,1,1,1,0.0,1,2.0,801719.0,8.0,1.0,1,37.0,1950.0,1.0,462.0,462.0,462.0,313.0,406.0,406.0,0.0252810733585937,0.0252810733585937,0.0,2
220,24,8,2,0.6041674495815039,1,10.0,844131.0,34.0,8.0,0,31.0,24431.20833333333,2.0,190.0,490.0,490.0,490.0,187.0,486.0,0.0529279279279279,0.1371058558558558,0.0,410
0,5,4,2,0.9269374741364568,1,5.0,15223641.0,33.0,16.0,0,9.0,3202730.2,3.0,120.0,1807.0,1807.0,1785.0,107.0,1732.0,0.0099292084214397,0.1593270203181024,0.0,58
14,4,2,1,0.3381388332284483,1,2.0,236031.0,14.0,7.0,0,31.0,630532.0,2.0,12.0,830.0,836.0,830.0,11.0,746.0,0.0025929127052722,0.1614088159031979,0.0,123
13,3,3,1,0.9821410328348752,1,2.0,501067.0,11.0,3.0,0,2.0,3562186.6666666665,2.0,135.0,327.0,327.0,327.0,82.0,188.0,0.1120107962213225,0.2550607287449393,0.0,14
1,1,1,1,0.0,1,3.0,272040.0,18.0,9.0,0,2.0,21519383.0,1.0,359.0,625.0,962.0,539.0,304.0,497.0,0.017220936141381,0.0281181186833041,0.0,9
0,2,1,1,0.3095434291503252,1,21.0,4035675.0,66.0,30.0,0,8.0,3800490.5,1.0,149.0,3659.0,3768.0,2792.0,131.0,2851.0,0.0071521456436931,0.1545296922410056,0.0,54
60,22,5,1,0.915252634589758,1,2.0,11588.0,6.0,3.0,0,26.0,142911.9090909091,1.0,353.0,112.0,462.0,112.0,271.0,106.0,0.0651965484180249,0.0256471716203259,0.0,120
1,1,1,1,0.0,1,2.0,557112.0,12.0,2.0,0,1.0,2005951.0,1.0,243.0,407.0,519.0,339.0,223.0,302.0,0.0114807031930705,0.0155297011941981,0.0,1
2,2,2,1,1.0,1,2.0,78289.0,6.0,2.0,0,15.0,223579.0,3.0,222.0,730.0,730.0,710.0,184.0,595.0,0.0204918032786885,0.0660168365086397,0.0,4
3,1,1,1,0.0,1,2.0,1050750.0,7.0,4.0,0,4.0,581045.0,1.0,461.0,394.0,855.0,392.0,350.0,210.0,0.0208370436331255,0.0125259720985455,0.0,6
2,1,1,1,0.0,1,6.0,750037.0,31.0,19.0,0,23.0,2044075.0,2.0,373.0,796.0,1163.0,648.0,275.0,626.0,0.0206803536640191,0.0469803686497827,1.0,28
2,1,1,1,0.0,1,4.0,1977074.0,16.0,4.0,0,5.0,177.0,2.0,214.0,243.0,243.0,239.0,36.0,38.0,0.7551020408163265,0.7959183673469388,0.0,2
2,2,2,2,0.8366407419411672,1,4.0,214063.0,25.0,12.0,0,16.0,5493271.0,1.0,5.0,3083.0,3088.0,1682.0,5.0,2952.0,0.0002296474911011,0.1130248402036207,0.0,15
11,2,2,2,0.4394969869215134,1,2.0,1551992.0,8.0,3.0,0,10.0,128213.0,1.0,51.0,833.0,861.0,715.0,10.0,129.0,0.0022615131578947,0.0267269736842105,0.0,22
1,284,284,2,0.0,1,2.0,65773.0,7.0,2.0,0,42.0,286776.77464788733,2.0,345.0,606.0,606.0,605.0,341.0,585.0,0.0950792326939116,0.162913539060328,0.0,1
14,2,1,1,0.975119064940866,1,2.0,4669.0,4.0,2.0,0,10.0,68450.0,1.0,2419.0,1130.0,2748.0,1077.0,1691.0,565.0,0.1217266187050359,0.0407194244604316,0.0,27
0,3,2,2,0.683516687125474,1,9.0,4989192.0,56.0,16.0,0,7.0,17450405.666666668,3.0,456.0,2926.0,2926.0,2182.0,452.0,2815.0,0.0255311954010032,0.1587104773713577,0.0,152
0,1,1,1,0.0,1,3.0,9649717.0,8.0,3.0,0,2.0,537412.0,2.0,25.0,545.0,551.0,544.0,20.0,418.0,0.0037567084078711,0.0749552772808586,0.0,1
4,4,1,1,1.0,1,2.0,18703.0,9.0,4.0,0,3.0,4637827.25,3.0,250.0,1836.0,1836.0,1334.0,236.0,1015.0,0.0130960932751284,0.0561419019727026,0.0,8
635,52,11,1,0.3891411040879579,1,2.0,594089.0,9.0,2.0,0,73.0,135078.28846153847,1.0,3775.0,2381.0,4393.0,2038.0,2964.0,1721.0,0.1551868522977075,0.0901287553648068,1.0,1270
649,2,1,1,0.1336714913773836,1,3.0,613817.0,16.0,6.0,0,5.0,17295487.0,2.0,2534.0,2730.0,2730.0,1827.0,2210.0,2365.0,0.1222424946093879,0.1308121855476308,0.0,1342
13,4,3,1,0.8461078760851495,1,2.0,368210.0,12.0,3.0,0,8.0,1792035.0,3.0,623.0,1565.0,1565.0,1540.0,192.0,198.0,0.9234449760765552,0.9521531100478468,0.0,24
9,4,1,1,0.8565394213133967,1,10.0,6691322.0,71.0,37.0,0,9.0,1613139.5,1.0,4231.0,2820.0,4994.0,2251.0,3410.0,2140.0,0.1601934908185788,0.1005494763537312,0.0,34
0,2,2,2,0.8453509366224364,1,2.0,343129.0,8.0,2.0,0,7.0,104621.0,2.0,79.0,205.0,205.0,205.0,75.0,200.0,0.0091732045866022,0.024260712130356,0.0,11
0,7,2,2,0.5291107351155374,1,11.0,1104919.0,44.0,15.0,0,0.0,0.0,2.0,22.0,2714.0,2730.0,1969.0,22.0,2543.0,0.0011214588717148,0.1240431030279389,0.0,1413
14,6,3,2,0.7149119487320145,1,3.0,611282.0,19.0,5.0,0,33.0,728400.0,2.0,477.0,922.0,922.0,713.0,473.0,902.0,0.0253774494057179,0.0483456472855766,0.0,76
4,1,1,1,0.0,1,2.0,74132.0,12.0,2.0,0,8.0,39247496.0,1.0,317.0,919.0,1218.0,617.0,43.0,396.0,0.006388848555249,0.0576448381007695,0.0,10
102,3,2,2,0.5623133735995003,1,4.0,252252.0,14.0,3.0,0,13.0,72074.0,2.0,63.0,274.0,274.0,274.0,63.0,272.0,0.0105142106127813,0.0448496796451453,1.0,231
304,97,47,2,0.1262092057489945,1,5.0,17773.0,14.0,4.0,0,1.0,26066.729166666668,2.0,92.0,125.0,125.0,125.0,24.0,54.0,0.0240847784200385,0.0529865125240847,0.0,310
0,4,2,2,0.6103644510530044,1,2.0,1525609.0,19.0,6.0,0,23.0,870009.25,1.0,682.0,2797.0,3241.0,1730.0,660.0,2679.0,0.028570193637621,0.1158367911479944,0.0,21
1,1,1,1,0.0,1,1.0,11689.0,4.0,1.0,0,8.0,863379.0,2.0,14.0,16.0,16.0,16.0,14.0,16.0,0.0013524479307546,0.0015327743215219,1.0,26
52,9,4,1,0.8386015741765447,1,6.0,2488247.0,19.0,6.0,0,4.0,271255.5555555556,2.0,313.0,313.0,313.0,312.0,241.0,241.0,0.0666850372003306,0.0666850372003306,0.0,308
2,1,1,1,0.0,1,4.0,753680.0,18.0,6.0,0,2.0,328004.0,2.0,15.0,2186.0,2200.0,2026.0,15.0,1327.0,0.0015830612446819,0.131394083308598,0.0,3
